Source File,Page,Period,Line
670_1691572631009.pdf,7,Unknown Period,"Dividends to equity holders - - - (89,792) (89,792)"
670_1691572631009.pdf,7,Unknown Period,"Total transactions with owners, recorded directly in equity - - - (89,792) (89,792)"
670_1691572631009.pdf,7,Unknown Period,"Balance as at 30/06/2022 598,615 283,605 180 7,528,058 8,410,458"
670_1691572631009.pdf,7,Unknown Period,"Balance as at 01/04/2023 598,615 266,097 180 9,066,481 9,931,374"
670_1691572631009.pdf,7,Unknown Period,"Profit for the year - - - 269,154 269,154"
670_1691572631009.pdf,7,Unknown Period,"Total comprehensive income for the year - - - 269,154 269,154"
670_1691572631009.pdf,7,Unknown Period,"Dividends to equity holders - - - (299,308) (299,308)"
670_1691572631009.pdf,7,Unknown Period,"Total transactions with owners, recorded directly in equity - - - (299,308) (299,308)"
670_1691572631009.pdf,7,Unknown Period,"Balance as at 30/06/2023 598,615 266,097 180 9,036,327 9,901,220"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,Year to 06 months to 06 months to Increase/ 03 months to 03 months to Increase/
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,31/03/2023 30/09/2023 30/09/2022 (Decrease) 30/09/2023 30/09/2022 (Decrease)
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,Rs.'000 Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"80,099,312 with customers 36,824,185 41,994,058 ( 12) 18,272,973 21,263,582 ( 14)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(60,490,240) Cost of sales (29,123,404) (31,989,523) ( 9) (14,039,036) (16,614,963) ( 16)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"19,609,072 Gross profit 7,700,781 10,004,535 ( 23) 4,233,937 4,648,619 ( 9)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"766,748 Other income and gains 212,575 202,879 5 99,899 134,387 ( 26)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(2,660,512) Distribution costs (1,093,175) (1,560,815) ( 30) (744,616) (833,871) ( 11)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(8,087,179) Administrative expenses (4,070,108) (3,276,870) 2 4 (2,107,915) (1,750,526) 2 0"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(1,054,716) Finance costs (544,449) (748,030) ( 27) (87,610) (357,611) ( 76)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"2,645,279 Finance income 737,970 2,625,643 ( 72) 287,464 393,912 ( 27)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,- accounted investee (net of tax) 162 - >100 1 62 - >100
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"11,218,692 Profit before tax 2,943,756 7,247,342 ( 59) 1,681,321 2,234,910 ( 25)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(2,716,268) Tax expense (1,080,643) (1,167,394) ( 7) (538,199) (407,598) 3 2"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"8,502,424 Profit for the period 1,863,113 6,079,948 ( 69) 1,143,122 1,827,312 ( 37)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"6,507,083 Equity holders of the parent 1,446,926 4,875,908 ( 70) 873,015 1,173,589 ( 26)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"1,995,341 Non-controlling interest 416,187 1,204,040 ( 65) 270,107 653,723 ( 59)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"8,502,424 Profit for the period 1,863,113 6,079,948 ( 69) 1,143,122 1,827,312 ( 37)"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,10.87 for the period (Rs.) * 2.42 8 .15 1 .46 1 .96
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,10.87 for the period (Rs.) * 2.42 8 .15 1 .46 1 .96
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,3 .00 Dividend per share (Rs)* 1.50 1 .40 1 .00 1 .25
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"* Computed based on 598,615,120 ordinary shares on issue as at 30/09/2023"
670_1699524291151.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,The notes to the financial statements on page 10 and 11 form an integral part of the financial statements.
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,Year to 06 months to 06 months to Increase/ 03 months to 03 months to Increase/
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,31/03/2023 30/09/2023 30/09/2022 (Decrease) 30/09/2023 30/09/2022 (Decrease)
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,Rs.'000 Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"10,589,861 customers 4,467,706 5,520,360 ( 19) 2,444,574 2,676,102 ( 9)"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(6,982,555) Cost of sales (3,095,691) (3,557,480) ( 13) (1,632,185) (1,916,022) ( 15)"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"3,607,306 Gross profit 1,372,015 1,962,880 ( 30) 812,389 760,080 7"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"2,747,078 Other income and gains 184,686 2,589,175 ( 93) 86,540 1,985,323 ( 96)"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(315,972) Distribution costs (106,481) (198,081) ( 46) (48,688) (104,942) ( 54)"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(1,384,231) Administrative expenses (705,000) (626,500) 1 3 (372,451) (333,772) 1 2"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(449,490) Finance costs (87,163) (382,174) (29,016) (194,390) ( 85)"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"1,436,940 Finance income 134,631 1,345,203 ( 90) 39,660 229,716 ( 83)"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"5,641,631 Profit before tax 792,688 4,690,503 ( 83) 488,434 2,342,015 ( 79)"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(339,212) Tax expense (152,631) (411,711) ( 63) (117,531) (114,503) 3"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"5,302,419 Profit for the period 640,057 4,278,792 ( 85) 370,903 2,227,512 ( 83)"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,8 .86 for the period (Rs.) * 1 .07 7 .15 0 .62 3 .72
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,8 .86 for the period (Rs.) * 1 .07 7 .15 0 .62 3 .72
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,3 .00 Dividend per share (Rs) * 1 .50 1 .40 1 .00 1 .25
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"* Computed based on 598,615,120 ordinary shares on issue as at 30/09/2023"
670_1699524291151.pdf,4,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,The notes to the financial statements on page 10 and 11 form an integral part of the financial statements.
670_1699524291151.pdf,5,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,Year to 06 months to 06 months to Increase/ 03 months to 03 months to Increase/
670_1699524291151.pdf,5,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,31/03/2023 30/09/2023 30/09/2022 (Decrease) 30/09/2023 30/09/2022 (Decrease)
670_1699524291151.pdf,5,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,Rs.'000 Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %
670_1699524291151.pdf,5,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"8,502,424 Profit for the period 1,863,113 6,079,948 ( 69) 1,143,122 1,827,312 ( 37)"
670_1699524291151.pdf,5,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"6,024 instruments designated at Fair 4 3 3 3 1 36 ( 97)"
670_1699524291151.pdf,5,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"7,156,488 Equity holders of the parent 929,592 5,488,480 ( 83) 876,832 675,867 3 0"
670_1699524291151.pdf,5,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"2,001,185 Non-controlling interest 416,067 1,207,412 ( 66) 266,578 651,586 ( 59)"
670_1699524291151.pdf,5,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,The notes to the financial statements on page 10 and 11 form an integral part of the financial statements.
670_1699524291151.pdf,6,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,Year to 06 months to 06 months to Increase/ 03 months to 03 months to Increase/
670_1699524291151.pdf,6,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,31/03/2023 30/09/2023 30/09/2022 (Decrease) 30/09/2023 30/09/2022 (Decrease)
670_1699524291151.pdf,6,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,Rs.'000 Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %
670_1699524291151.pdf,6,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"5,302,419 Profit for the period 6 40,057 4,278,792 ( 85) 370,903 2,227,512 ( 83)"
670_1699524291151.pdf,6,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,The notes to the financial statements on page 10 and 11 form an integral part of the financial statements.
670_1699524291151.pdf,7,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1699524291151.pdf,7,Unknown Period,"21,811,416 1,385,791 Property, plant and equipment 22,359,443 17,455,399 1 ,444,177 1,275,836"
670_1699524291151.pdf,7,Unknown Period,"608,431 122,950 Formers (moulds) 665,894 525,416 1 77,046 122,665"
670_1699524291151.pdf,7,Unknown Period,"1,313,068 - Biological assets 1,313,270 606,741 - -"
670_1699524291151.pdf,7,Unknown Period,"1,469,092 9,974 Right of use assets 1,488,809 1,286,620 3 ,665 16,283"
670_1699524291151.pdf,7,Unknown Period,"811,467 11,826 Intangible assets 787,318 331,244 5 ,906 17,729"
670_1699524291151.pdf,7,Unknown Period,"- 7,352,658 Investment in subsidiaries - - 7 ,352,658 5,892,658"
670_1699524291151.pdf,7,Unknown Period,"397,711 678 Other non-current financial assets 529,763 391,737 8 43 726"
670_1699524291151.pdf,7,Unknown Period,"258,614 57,629 Deferred tax assets 240,233 184,579 5 0,045 -"
670_1699524291151.pdf,7,Unknown Period,"12,440,827 1,760,783 Trade and other receivables 12,307,528 15,788,781 1 ,966,471 1,817,044"
670_1699524291151.pdf,7,Unknown Period,"1,571,793 278,614 Advance and prepayments 1,539,082 1,919,537 1 94,561 259,316"
670_1699524291151.pdf,7,Unknown Period,"- 203,361 Amounts due from subsidiaries - - 7 77,159 2,496,616"
670_1699524291151.pdf,7,Unknown Period,"9,659,763 2,397,144 Cash and short term deposits 9,429,050 6,575,452 2 ,223,497 803,464"
670_1699524291151.pdf,7,Unknown Period,"62,990,784 14,834,604 Total assets 61,302,034 60,083,298 1 5,218,132 14,502,641"
670_1699524291151.pdf,7,Unknown Period,"610,315 266,277 Capital reserves 610,315 580,773 2 66,277 283,785"
670_1699524291151.pdf,7,Unknown Period,"69,139 - value through OCI 69,142 64,778 - -"
670_1699524291151.pdf,7,Unknown Period,"25,696,991 9,066,481 Revenue reserves 25,755,921 25,020,671 8 ,808,616 9,007,302"
670_1699524291151.pdf,7,Unknown Period,"26,975,061 9,931,374 parent 27,033,993 26,264,837 9 ,673,508 9,889,702"
670_1699524291151.pdf,7,Unknown Period,"6,540,249 - Non-controlling interest 6,424,684 5,348,416 - -"
670_1699524291151.pdf,7,Unknown Period,"33,515,310 9,931,374 Total equity 33,458,676 31,613,253 9 ,673,508 9,889,702"
670_1699524291151.pdf,7,Unknown Period,"2,234,118 - Interest-bearing loans and borrowings 3,050,504 2,319,716 5 89,465 -"
670_1699524291151.pdf,7,Unknown Period,"896,440 - Deferred income 895,405 802,332 - -"
670_1699524291151.pdf,7,Unknown Period,"3,464,696 737,427 Defined benefit obligations 3,546,756 3,244,375 7 73,808 669,269"
670_1699524291151.pdf,7,Unknown Period,"135,865 - Agents' indemnity fund 134,615 154,981 - -"
670_1699524291151.pdf,7,Unknown Period,"2,277,368 - Deferred tax liabilities 2,398,768 865,244 - 206,089"
670_1699524291151.pdf,7,Unknown Period,"9,991,123 1,347,835 Trade and other payables 9,110,923 9,623,769 1 ,256,121 1,119,369"
670_1699524291151.pdf,7,Unknown Period,"61,005 61,005 Unclaimed dividends / dividends payable 620,211 768,817 6 20,211 768,817"
670_1699524291151.pdf,7,Unknown Period,"4,863,945 717,383 Short-term loans and bank overdrafts 3,575,173 6,611,291 7 01,802 1,334,477"
670_1699524291151.pdf,7,Unknown Period,"2,921,554 - Interest-bearing loans and borrowings 2,311,850 2,034,201 3 60,000 -"
670_1699524291151.pdf,7,Unknown Period,"- 1,508,812 Amounts due to subsidiaries - - 1 ,125,791 174,536"
670_1699524291151.pdf,7,Unknown Period,"1,212,276 516,274 Income tax payable 757,639 798,768 1 09,954 319,291"
670_1699524291151.pdf,7,Unknown Period,"29,475,474 4,903,230 Total liabilities 27,843,358 28,470,045 5 ,544,624 4,612,939"
670_1699524291151.pdf,7,Unknown Period,"62,990,784 14,834,604 Total equity and liabilities 61,302,034 60,083,298 1 5,218,132 14,502,641"
670_1699524291151.pdf,7,Unknown Period,The notes to the financial statements on page 10 and 11 form an integral part of the financial statements.
670_1699524291151.pdf,7,Unknown Period,"The Financial Position as at 30/09/2023,Income Statements, Statement of Changes in Equity and Statements of Cash Flow for the six months then ended"
670_1699524291151.pdf,7,Unknown Period,It is certified that the interim financial statements have been prepared in compliance with the requirements of the Companies Act No.7 of 2007.
670_1699524291151.pdf,8,Unknown Period,For the period ended 30/09/2023
670_1699524291151.pdf,8,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1699524291151.pdf,8,Unknown Period,"Balance as at 01/04/2022 5 98,615 1 67,409 3 30,075 8 3,289 6 4,776 1 ,190,950 2 27,109 2 0,985 1 5,076,031 3 ,855,179 21,614,418 4 ,423,161 26,037,579"
670_1699524291151.pdf,8,Unknown Period,"Profit for the year - - - - - - - - 4,875,908 - 4,875,908 1,204,040 6,079,948"
670_1699524291151.pdf,8,Unknown Period,"Currency translation of foreign operations - - - - - - - - - 612,570 612,570 3 ,371 615,941"
670_1699524291151.pdf,8,Unknown Period,Net gain/(loss) on equity instrument designated at fair value through OCI - - - - 2 - - - - - 2 1 3
670_1699524291151.pdf,8,Unknown Period,"Total other comprehensive income - - - - 2 - - - - 612,570 612,572 3 ,372 615,944"
670_1699524291151.pdf,8,Unknown Period,"Total comprehensive income for the year - - - 2 - - - 4,875,908 612,570 5,488,480 1,207,412 6,695,892"
670_1699524291151.pdf,8,Unknown Period,"Dividends to equity holders - - - - - - - - (838,061) - ( 838,061) ( 282,157) (1,120,218)"
670_1699524291151.pdf,8,Unknown Period,"Total contributions by and distributions to owners - - - - - - - - (838,061) - ( 838,061) ( 282,157) (1,120,218)"
670_1699524291151.pdf,8,Unknown Period,"Balance as at 30/09/2022 5 98,615 1 67,409 3 30,075 8 3,289 6 4,778 1 ,190,950 2 27,109 2 0,985 1 9,113,878 4 ,467,749 2 6,264,837 5 ,348,416 3 1,613,253"
670_1699524291151.pdf,8,Unknown Period,"Balance as at 01/04/2023 5 98,615 1 67,409 3 05,299 1 37,607 6 9,139 1 ,190,950 2 85,459 3 2,811 1 9,650,048 4 ,537,723 26,975,061 6 ,540,249 33,515,310"
670_1699524291151.pdf,8,Unknown Period,"Profit for the year - - - - - - - - 1,446,926 - 1,446,926 416,187 1,863,113"
670_1699524291151.pdf,8,Unknown Period,"Currency translation of foreign operations - - - - - - - - - (517,337) ( 517,337) (121) (517,458)"
670_1699524291151.pdf,8,Unknown Period,Net gain/(loss) on equity instrument designated at fair value through OCI - - - - 3 - - - - - 3 1 4
670_1699524291151.pdf,8,Unknown Period,"Total other comprehensive income - - - - 3 - - - - (517,337) ( 517,334) (120) (517,454)"
670_1699524291151.pdf,8,Unknown Period,"Total comprehensive income for the year - - - - 3 - - - 1,446,926 (517,337) 929,592 416,067 1,345,659"
670_1699524291151.pdf,8,Unknown Period,"Dividends to equity holders - - - - - - - - (897,923) - ( 897,923) ( 422,255) (1,320,177)"
670_1699524291151.pdf,8,Unknown Period,"Total contributions by and distributions to owners - - - - - - - - (897,923) - ( 897,923) ( 422,255) (1,320,177)"
670_1699524291151.pdf,8,Unknown Period,"Net investment by non-controlling interest - - - - - - - - - - 9 ,504 9,504"
670_1699524291151.pdf,8,Unknown Period,"Acquisition of non-controlling interest - - - - - - - - 27,262 - 2 7,262 ( 118,882) (91,619)"
670_1699524291151.pdf,8,Unknown Period,"Total changes in ownership interests in subsidiaries - - - - - - - - 27,262 - 2 7,262 ( 109,378) (82,115)"
670_1699524291151.pdf,8,Unknown Period,"Balance as at 30/09/2023 5 98,615 1 67,409 3 05,299 1 37,607 6 9,142 1 ,190,950 2 85,459 3 2,811 2 0,226,314 4 ,020,386 2 7,033,993 6 ,424,684 3 3,458,677"
670_1699524291151.pdf,8,Unknown Period,The notes to the financial statements on page 10 and 11 form an integral part of the financial statements.
670_1699524291151.pdf,9,Unknown Period,For the period ended 30/09/2023
670_1699524291151.pdf,9,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1699524291151.pdf,9,Unknown Period,"Balance as at 01/04/2022 598,615 283,605 180 5,566,571 6,448,971"
670_1699524291151.pdf,9,Unknown Period,"Profit for the year - - - 4,278,792 4,278,792"
670_1699524291151.pdf,9,Unknown Period,"Total comprehensive income for the year - - - 4,278,792 4,278,792"
670_1699524291151.pdf,9,Unknown Period,"Dividends to equity holders - - - (838,061) (838,061)"
670_1699524291151.pdf,9,Unknown Period,"Total transactions with owners, recorded directly in equity - - - (838,061) (838,061)"
670_1699524291151.pdf,9,Unknown Period,"Balance as at 30/09/2022 598,615 283,605 180 9,007,302 9,889,702"
670_1699524291151.pdf,9,Unknown Period,"Balance as at 01/04/2023 598,615 266,097 180 9,066,481 9,931,374"
670_1699524291151.pdf,9,Unknown Period,"Profit for the year - - - 640,057 640,057"
670_1699524291151.pdf,9,Unknown Period,"Total comprehensive income for the year - - - 640,057 640,057"
670_1699524291151.pdf,9,Unknown Period,"Dividends to equity holders - - - (897,923) (897,923)"
670_1699524291151.pdf,9,Unknown Period,"Total transactions with owners, recorded directly in equity - - - (897,923) (897,923)"
670_1699524291151.pdf,9,Unknown Period,"Balance as at 30/09/2023 598,615 266,097 180 8,808,616 9,673,508"
670_1699524291151.pdf,9,Unknown Period,The notes to the financial statements on page 10 and 11 form an integral part of the financial statements.
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,Year to 09 months to 09 months to Increase/ 03 months to 03 months to Increase/
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,31/03/2023 31/12/2023 31/12/2022 (Decrease) 31/12/2023 31/12/2022 (Decrease)
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,Rs.'000 Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"80,099,312 with customers 54,865,906 61,581,013 ( 11) 18,041,721 19,586,955 ( 8)"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(60,490,240) Cost of sales (43,299,386) (47,318,492) ( 8) (14,175,982) (15,328,969) ( 8)"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"19,609,072 Gross profit 11,566,520 14,262,521 ( 19) 3,865,739 4,257,986 ( 9)"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"766,748 Other income and gains 323,764 531,279 ( 39) 111,189 328,400 ( 66)"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(2,660,512) Distribution costs (1,820,842) (2,546,693) ( 29) (727,667) (985,878) ( 26)"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(8,087,179) Administrative expenses (5,981,170) (5,158,619) 1 6 (1,911,062) (1,881,749) 2"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(1,054,716) Finance costs (729,815) (881,835) ( 17) (185,366) (133,805) 3 9"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"2,645,279 Finance income 937,184 2,629,174 ( 64) 199,214 3,531 >100"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"- accounted investee (net of tax) 2,139 - >100 1,977 - >100"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"11,218,692 Profit before tax 4,297,780 8,835,827 ( 51) 1,354,024 1,588,485 ( 15)"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"(2,716,268) Tax expense (1,518,442) (1,833,840) ( 17) (437,799) (666,446) ( 34)"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"8,502,424 Profit for the period 2,779,338 7,001,987 ( 60) 916,225 922,039 ( 1)"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"6,507,083 Equity holders of the parent 2,155,298 5,703,330 ( 62) 708,372 827,422 ( 14)"
670_1707731795368.pdf,3,Rs.'000 Rs.'000 % Rs.'000 Rs.'000 %,"1,995,341 Non-controlling interest 624,040 1,298,657 ( 52) 207,853 94,617 >100"
